Fan_hours,Refrigerator_hours,AirConditioner_hours,Television_hours,Monitor_hours,MotorPump_hours,Months,City,Company,MonthlyHours,TariffRate,ElectricityBill
14,22.0,3.0,3.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,577,8.9,5135.3
19,23.0,0.0,22.0,12.0,0,1,Nagpur,JSW Energy Ltd.,577,8.9,5135.3
14,23.0,0.0,10.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,506,8.9,4503.400000000000
15,23.0,2.0,3.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,506,8.9,4503.400000000000
20,23.0,1.0,18.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,506,8.9,4503.400000000000
19,22.0,1.0,20.0,1.0,0,1,Nagpur,NHPC,587,8.9,5224.3
5,18.0,0.0,4.0,1.0,0,1,Nagpur,Jaiprakash Power,144,8.9,1281.6000000000000
6,23.0,3.0,18.0,1.0,0,1,Nagpur,TransRail Lighting,631,8.9,5615.900000000000
22,22.0,1.0,7.0,12.0,0,1,Nagpur,JSW Energy Ltd.,631,8.9,5615.900000000000
18,23.0,1.0,9.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,411,8.9,3657.9
15,22.0,2.0,9.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,411,8.9,3657.9
17,23.0,1.0,4.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,411,8.9,3657.9
17,22.0,3.0,18.0,1.0,0,1,Nagpur,KEC International,691,8.9,6149.900000000000
21,22.0,3.0,13.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,691,8.9,6149.900000000000
21,23.0,3.0,7.0,1.0,0,1,Nagpur,Reliance Power,598,8.9,5322.2
13,22.0,3.0,7.0,12.0,0,1,Nagpur,NHPC,598,8.9,5322.2
14,22.0,2.0,19.0,12.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,743,8.9,6612.7
18,23.0,3.0,15.0,1.0,0,1,Nagpur,SJVN Ltd.,721,8.9,6416.900000000000
5,18.0,0.0,9.0,1.0,0,1,Nagpur,NLC India,247,8.9,2198.3
23,22.0,3.0,16.0,1.0,0,1,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,605,8.9,5384.5
13,23.0,3.0,10.0,12.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,605,8.9,5384.5
12,23.0,0.0,18.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,633,8.9,5633.7
11,22.0,0.0,20.0,1.0,0,1,Nagpur,Adani Power Ltd.,461,8.9,4102.900000000000
20,23.0,0.0,17.0,1.0,0,1,Nagpur,SJVN Ltd.,608,8.9,5411.2
7,19.0,2.0,9.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,526,8.9,4681.400000000000
9,23.0,1.0,17.0,1.0,0,1,Nagpur,KEC International,425,8.9,3782.5
16,23.0,2.0,9.0,1.0,0,1,Nagpur,NHPC,425,8.9,3782.5
14,22.0,0.0,16.0,1.0,0,1,Nagpur,Sunil Hitech Eng,611,8.9,5437.900000000000
15,23.0,0.0,7.0,12.0,0,1,Nagpur,TransRail Lighting,611,8.9,5437.900000000000
6,18.0,3.0,18.0,7.0,0,1,Nagpur,CESC,434,8.9,3862.6000000000000
19,22.0,3.0,10.0,1.0,0,1,Nagpur,Orient Green,454,8.9,4040.6000000000000
7,20.0,3.0,4.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,276,8.9,2456.4
16,22.0,3.0,8.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,476,8.9,4236.400000000000
8,22.0,0.0,8.0,1.0,0,1,Nagpur,Adani Power Ltd.,299,8.9,2661.1
13,22.0,1.0,8.0,1.0,0,1,Nagpur,NHPC,323,8.9,2874.7000000000000
7,23.0,0.0,15.0,7.0,0,1,Nagpur,Sunil Hitech Eng,504,8.9,4485.6
16,22.0,0.0,8.0,12.0,0,1,Nagpur,TransRail Lighting,583,8.9,5188.7
11,22.0,2.0,5.0,1.0,0,1,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,343,8.9,3052.7000000000000
11,23.0,3.0,14.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,488,8.9,4343.2
17,22.0,3.0,17.0,1.0,0,1,Nagpur,Adani Power Ltd.,488,8.9,4343.2
14,23.0,1.0,19.0,1.0,0,1,Nagpur,Power Grid Corp,710,8.9,6319.0
22,23.0,0.0,18.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,551,8.9,4903.900000000000
7,17.0,3.0,9.0,1.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),410,8.9,3649.0
7,22.0,3.0,19.0,1.0,0,1,Nagpur,Orient Green,664,8.9,5909.6
22,23.0,2.0,9.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,664,8.9,5909.6
23,23.0,3.0,9.0,1.0,0,1,Nagpur,JSW Energy Ltd.,513,8.9,4565.7
17,23.0,2.0,22.0,1.0,0,1,Nagpur,TransRail Lighting,513,8.9,4565.7
18,22.0,3.0,3.0,12.0,0,1,Nagpur,Torrent Power Ltd.,513,8.9,4565.7
6,21.0,0.0,3.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,307,8.9,2732.3
7,21.0,1.0,9.0,1.0,0,1,Nagpur,JSW Energy Ltd.,307,8.9,2732.3
17,23.0,1.0,19.0,1.0,0,1,Nagpur,Jyoti Structure,522,8.9,4645.8
11,23.0,0.0,22.0,1.0,0,1,Nagpur,Guj Ind Power,456,8.9,4058.4
11,22.0,0.0,6.0,12.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",385,8.9,3426.5
7,19.0,1.0,4.0,7.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,518,8.9,4610.2
19,23.0,1.0,9.0,1.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),593,8.9,5277.7
8,21.0,2.0,19.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,542,8.9,4823.8
14,22.0,3.0,18.0,12.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",806,8.9,7173.400000000000
13,22.0,2.0,19.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,668,8.9,5945.2
19,23.0,2.0,19.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,696,8.9,6194.400000000000
18,22.0,0.0,20.0,1.0,0,1,Nagpur,TransRail Lighting,696,8.9,6194.400000000000
12,23.0,3.0,21.0,1.0,0,1,Nagpur,TransRail Lighting,561,8.9,4992.900000000000
7,18.0,0.0,13.0,1.0,0,1,Nagpur,Sunil Hitech Eng,258,8.9,2296.2000000000000
6,19.0,0.0,10.0,7.0,0,1,Nagpur,SJVN Ltd.,277,8.9,2465.3
9,17.0,2.0,12.0,1.0,0,1,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,423,8.9,3764.7000000000000
13,23.0,3.0,11.0,1.0,0,1,Nagpur,SJVN Ltd.,609,8.9,5420.1
8,18.0,2.0,14.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,475,8.9,4227.5
14,23.0,3.0,4.0,1.0,0,1,Nagpur,Guj Ind Power,594,8.9,5286.6
20,23.0,2.0,10.0,1.0,0,1,Nagpur,Power Grid Corp,594,8.9,5286.6
10,23.0,1.0,4.0,7.0,0,1,Nagpur,KEC International,594,8.9,5286.6
5,18.0,1.0,22.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,350,8.9,3115.0
14,22.0,0.0,5.0,1.0,0,1,Nagpur,Power Grid Corp,441,8.9,3924.9
18,23.0,1.0,19.0,1.0,0,1,Nagpur,Jyoti Structure,625,8.9,5562.5
17,23.0,1.0,12.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,574,8.9,5108.6
20,23.0,0.0,18.0,12.0,0,1,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,799,8.9,7111.1
12,23.0,0.0,3.0,1.0,0,1,Nagpur,CESC,494,8.9,4396.6
19,22.0,2.0,9.0,1.0,0,1,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,464,8.9,4129.6
8,17.0,2.0,18.0,1.0,0,1,Nagpur,NHPC,448,8.9,3987.2000000000000
18,23.0,2.0,22.0,1.0,0,1,Nagpur,Kalpataru Power,676,8.9,6016.400000000000
21,22.0,3.0,15.0,1.0,0,1,Nagpur,SJVN Ltd.,558,8.9,4966.2
13,22.0,3.0,6.0,1.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",428,8.9,3809.2000000000000
6,21.0,1.0,5.0,1.0,0,1,Nagpur,Jyoti Structure,428,8.9,3809.2000000000000
10,19.0,2.0,11.0,1.0,0,1,Nagpur,NHPC,306,8.9,2723.4
7,21.0,1.0,6.0,1.0,0,1,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,492,8.9,4378.8
15,22.0,0.0,4.0,1.0,0,1,Nagpur,Jaiprakash Power,383,8.9,3408.7000000000000
23,22.0,0.0,9.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,383,8.9,3408.7000000000000
9,23.0,3.0,8.0,1.0,0,1,Nagpur,TransRail Lighting,443,8.9,3942.7000000000000
20,23.0,2.0,13.0,1.0,0,1,Nagpur,SJVN Ltd.,689,8.9,6132.1
7,18.0,1.0,5.0,7.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),265,8.9,2358.5
17,22.0,3.0,11.0,12.0,0,1,Nagpur,TransRail Lighting,695,8.9,6185.5
23,23.0,1.0,13.0,1.0,0,1,Nagpur,NHPC,695,8.9,6185.5
19,23.0,2.0,10.0,1.0,0,1,Nagpur,Sunil Hitech Eng,455,8.9,4049.5
14,23.0,1.0,14.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,481,8.9,4280.900000000000
20,23.0,3.0,7.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,481,8.9,4280.900000000000
23,22.0,2.0,9.0,1.0,0,1,Nagpur,TransRail Lighting,481,8.9,4280.900000000000
22,23.0,2.0,14.0,1.0,0,1,Nagpur,Guj Ind Power,571,8.9,5081.900000000000
14,23.0,2.0,7.0,1.0,0,1,Nagpur,Sunil Hitech Eng,607,8.9,5402.3
7,19.0,3.0,22.0,1.0,0,1,Nagpur,SJVN Ltd.,636,8.9,5660.400000000000
19,23.0,1.0,21.0,1.0,0,1,Nagpur,TransRail Lighting,540,8.9,4806.0
11,23.0,1.0,13.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,540,8.9,4806.0
8,20.0,1.0,6.0,7.0,0,1,Nagpur,CESC,459,8.9,4085.1000000000000
15,22.0,3.0,11.0,1.0,0,1,Nagpur,Sunil Hitech Eng,539,8.9,4797.1
21,22.0,1.0,19.0,1.0,0,1,Nagpur,GE T&D India Limited,536,8.9,4770.400000000000
22,23.0,0.0,21.0,1.0,0,1,Nagpur,NLC India,591,8.9,5259.900000000000
12,23.0,2.0,4.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,591,8.9,5259.900000000000
15,22.0,0.0,11.0,1.0,0,1,Nagpur,Power Grid Corp,591,8.9,5259.900000000000
23,23.0,1.0,4.0,1.0,0,1,Nagpur,Reliance Energy,439,8.9,3907.1000000000000
18,22.0,2.0,8.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,439,8.9,3907.1000000000000
13,23.0,3.0,18.0,12.0,0,1,Nagpur,Sterlite Power Transmission Ltd,699,8.9,6221.1
19,23.0,0.0,6.0,1.0,0,1,Nagpur,Kalpataru Power,326,8.9,2901.4
5,18.0,1.0,6.0,1.0,0,1,Nagpur,Reliance Energy,326,8.9,2901.4
9,18.0,0.0,12.0,1.0,0,1,Nagpur,SJVN Ltd.,360,8.9,3204.0
23,22.0,1.0,4.0,1.0,0,1,Nagpur,CESC,360,8.9,3204.0
22,22.0,1.0,12.0,1.0,0,1,Nagpur,JSW Energy Ltd.,442,8.9,3933.8
18,22.0,1.0,19.0,1.0,0,1,Nagpur,Jyoti Structure,601,8.9,5348.900000000000
17,22.0,0.0,10.0,12.0,0,1,Nagpur,Sterlite Power Transmission Ltd,618,8.9,5500.2
18,22.0,2.0,13.0,12.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,725,8.9,6452.5
22,23.0,1.0,21.0,1.0,0,1,Nagpur,JSW Energy Ltd.,575,8.9,5117.5
15,23.0,0.0,20.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,497,8.9,4423.3
19,22.0,2.0,13.0,1.0,0,1,Nagpur,Kalpataru Power,497,8.9,4423.3
21,23.0,1.0,22.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,702,8.9,6247.8
15,22.0,2.0,7.0,1.0,0,1,Nagpur,Power Grid Corp,424,8.9,3773.6000000000000
7,19.0,1.0,8.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,293,8.9,2607.7000000000000
21,23.0,0.0,7.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,527,8.9,4690.3
21,23.0,1.0,12.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,515,8.9,4583.5
13,22.0,1.0,16.0,1.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",413,8.9,3675.7000000000000
5,21.0,3.0,7.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,413,8.9,3675.7000000000000
19,23.0,1.0,11.0,1.0,0,1,Nagpur,Torrent Power Ltd.,413,8.9,3675.7000000000000
13,22.0,3.0,8.0,1.0,0,1,Nagpur,Orient Green,413,8.9,3675.7000000000000
22,22.0,2.0,19.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,680,8.9,6052.0
22,22.0,1.0,5.0,12.0,0,1,Nagpur,Unitech Power Transmission Ltd.,469,8.9,4174.1
19,22.0,3.0,18.0,12.0,0,1,Nagpur,Sterlite Power Transmission Ltd,794,8.9,7066.6
23,23.0,3.0,15.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,793,8.9,7057.700000000000
22,23.0,3.0,12.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,614,8.9,5464.6
19,22.0,0.0,11.0,1.0,0,1,Nagpur,Guj Ind Power,398,8.9,3542.2000000000000
7,19.0,0.0,8.0,1.0,0,1,Nagpur,Sunil Hitech Eng,358,8.9,3186.2000000000000
18,22.0,1.0,8.0,1.0,0,1,Nagpur,JSW Energy Ltd.,484,8.9,4307.6
16,22.0,1.0,17.0,1.0,0,1,Nagpur,Orient Green,629,8.9,5598.1
9,20.0,2.0,11.0,1.0,0,1,Nagpur,Sterlite Power Transmission Ltd,512,8.9,4556.8
16,23.0,1.0,3.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,327,8.9,2910.3
15,23.0,0.0,4.0,1.0,0,1,Nagpur,Torrent Power Ltd.,386,8.9,3435.4
16,23.0,0.0,6.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,444,8.9,3951.6000000000000
23,23.0,3.0,16.0,1.0,0,1,Nagpur,Reliance Power,784,8.9,6977.6
21,23.0,0.0,8.0,12.0,0,1,Nagpur,GE T&D India Limited,530,8.9,4717.0
8,21.0,1.0,22.0,1.0,0,1,Nagpur,NLC India,530,8.9,4717.0
9,18.0,0.0,21.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,345,8.9,3070.5
15,22.0,0.0,5.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,338,8.9,3008.2000000000000
6,18.0,1.0,9.0,1.0,0,1,Nagpur,Jaiprakash Power,251,8.9,2233.9
6,22.0,2.0,6.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,321,8.9,2856.9
13,22.0,0.0,15.0,12.0,0,1,Nagpur,SJVN Ltd.,493,8.9,4387.7
14,23.0,3.0,3.0,12.0,0,1,Nagpur,NTPC Pvt. Ltd.,708,8.9,6301.2
6,23.0,2.0,5.0,7.0,0,1,Nagpur,NLC India,550,8.9,4895.0
6,22.0,3.0,11.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,592,8.9,5268.8
13,22.0,3.0,17.0,1.0,0,1,Nagpur,NTPC Pvt. Ltd.,592,8.9,5268.8
17,23.0,3.0,19.0,1.0,0,1,Nagpur,Reliance Power,592,8.9,5268.8
16,22.0,3.0,10.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,654,8.9,5820.6
5,17.0,0.0,11.0,1.0,0,1,Nagpur,Indowind Energy,446,8.9,3969.4
20,22.0,1.0,17.0,1.0,0,1,Nagpur,GE T&D India Limited,445,8.9,3960.5
9,19.0,2.0,17.0,7.0,0,1,Nagpur,Guj Ind Power,503,8.9,4476.7
11,23.0,1.0,19.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,503,8.9,4476.7
17,23.0,2.0,21.0,1.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",720,8.9,6408.0
7,21.0,0.0,10.0,1.0,0,1,Nagpur,CESC,284,8.9,2527.6
12,22.0,1.0,20.0,12.0,0,1,Nagpur,KEC International,781,8.9,6950.900000000000
16,22.0,3.0,12.0,1.0,0,1,Nagpur,Guj Ind Power,622,8.9,5535.8
8,20.0,0.0,19.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,529,8.9,4708.1
10,17.0,3.0,4.0,1.0,0,1,Nagpur,Reliance Power,480,8.9,4272.0
22,22.0,0.0,13.0,1.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),623,8.9,5544.7
6,23.0,3.0,11.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,505,8.9,4494.5
8,18.0,1.0,16.0,1.0,0,1,Nagpur,TransRail Lighting,375,8.9,3337.5
6,18.0,1.0,5.0,1.0,0,1,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,230,8.9,2047.0
9,22.0,3.0,3.0,7.0,0,1,Nagpur,KEC International,610,8.9,5429.0
16,23.0,1.0,21.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,502,8.9,4467.8
20,22.0,2.0,21.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,565,8.9,5028.5
23,22.0,2.0,13.0,1.0,0,1,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,617,8.9,5491.3
22,23.0,2.0,9.0,1.0,0,1,Nagpur,Guj Ind Power,467,8.9,4156.3
7,21.0,1.0,10.0,7.0,0,1,Nagpur,Guj Ind Power,460,8.9,4094.0
15,23.0,0.0,14.0,1.0,0,1,Nagpur,Neueon Towers / Sujana Towers Ltd.,453,8.9,4031.7000000000000
17,22.0,3.0,20.0,1.0,0,1,Nagpur,Adani Power Ltd.,763,8.9,6790.7
8,22.0,3.0,3.0,1.0,0,1,Nagpur,TransRail Lighting,302,8.9,2687.8
23,22.0,1.0,7.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,635,8.9,5651.5
20,23.0,3.0,9.0,1.0,0,1,Nagpur,NHPC,509,8.9,4530.1
23,23.0,1.0,4.0,1.0,0,1,Nagpur,Adani Power Ltd.,355,8.9,3159.5
9,18.0,2.0,15.0,1.0,0,1,Nagpur,Power Grid Corp,465,8.9,4138.5
22,22.0,0.0,13.0,1.0,0,1,Nagpur,TransRail Lighting,429,8.9,3818.1000000000000
14,22.0,3.0,9.0,12.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),732,8.9,6514.8
23,22.0,1.0,11.0,1.0,0,1,Nagpur,Tata Power Company Ltd.,426,8.9,3791.4
20,22.0,3.0,6.0,1.0,0,1,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",416,8.9,3702.4
19,22.0,1.0,15.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,655,8.9,5829.5
20,23.0,0.0,21.0,1.0,0,1,Nagpur,JSW Energy Ltd.,473,8.9,4209.7
14,22.0,1.0,19.0,12.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),717,8.9,6381.3
8,17.0,3.0,6.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,377,8.9,3355.3
8,22.0,1.0,9.0,1.0,0,1,Nagpur,KEC International,399,8.9,3551.1000000000000
14,23.0,3.0,4.0,1.0,0,1,Nagpur,SJVN Ltd.,563,8.9,5010.7
11,23.0,1.0,14.0,1.0,0,1,Nagpur,Kalpataru Power,646,8.9,5749.400000000000
22,23.0,0.0,18.0,1.0,0,1,Nagpur,Kalpataru Power,641,8.9,5704.900000000000
6,23.0,2.0,15.0,7.0,0,1,Nagpur,CESC,590,8.9,5251.0
13,22.0,3.0,12.0,1.0,0,1,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),521,8.9,4636.900000000000
14,22.0,2.0,15.0,1.0,0,1,Nagpur,KEC International,521,8.9,4636.900000000000
22,23.0,3.0,10.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,501,8.9,4458.900000000000
21,23.0,1.0,21.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,660,8.9,5874.0
8,19.0,2.0,15.0,1.0,0,1,Nagpur,Kalpataru Power,407,8.9,3622.3
5,21.0,1.0,11.0,7.0,0,1,Nagpur,Unitech Power Transmission Ltd.,570,8.9,5073.0
19,22.0,0.0,8.0,1.0,0,1,Nagpur,Unitech Power Transmission Ltd.,485,8.9,4316.5
12,22.0,0.0,12.0,1.0,0,1,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,549,8.9,4886.1
22,23.0,3.0,7.0,12.0,0,1,Nagpur,Jyoti Structure,582,8.9,5179.8
18,23.0,2.0,7.0,1.0,0,1,Nagpur,Optibelt Power Transmission India Private Limited,630,8.9,5607.0
20,22.0,3.0,16.0,12.0,0,1,Nagpur,Kalpataru Power,694,8.9,6176.6
11,23.0,1.0,12.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,514,8.9,4574.6
21,23.0,0.0,20.0,1.0,0,1,Nagpur,Kalpataru Power,642,8.9,5713.8
18,23.0,1.0,12.0,12.0,0,1,Mumbai,Sunil Hitech Eng,553,9.2,5087.600000000000
17,23.0,2.0,5.0,1.0,0,1,Mumbai,NHPC,553,9.2,5087.600000000000
16,22.0,1.0,7.0,1.0,0,1,Mumbai,NLC India,352,9.2,3238.4000000000000
23,22.0,0.0,9.0,1.0,0,1,Mumbai,L&T Transmission & Distribution,418,9.2,3845.6
16,22.0,2.0,8.0,1.0,0,1,Mumbai,TransRail Lighting,484,9.2,4452.800000000000
8,17.0,1.0,3.0,1.0,0,1,Mumbai,GE T&D India Limited,264,9.2,2428.8000000000000
15,22.0,1.0,19.0,12.0,0,1,Mumbai,L&T Transmission & Distribution,594,9.2,5464.800000000000
18,23.0,1.0,5.0,12.0,0,1,Mumbai,NLC India,594,9.2,5464.800000000000
13,23.0,2.0,19.0,1.0,0,1,Mumbai,KEC International,660,9.2,6072.000000000000
7,23.0,3.0,21.0,1.0,0,1,Mumbai,Tata Power Company Ltd.,513,9.2,4719.600000000000
9,17.0,2.0,12.0,1.0,0,1,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,361,9.2,3321.2
23,23.0,0.0,8.0,12.0,0,1,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,672,9.2,6182.4
17,23.0,3.0,12.0,12.0,0,1,Mumbai,Indowind Energy,777,9.2,7148.4
12,23.0,1.0,9.0,1.0,0,1,Mumbai,JSW Energy Ltd.,441,9.2,4057.2
8,19.0,2.0,9.0,1.0,0,1,Mumbai,NHPC,441,9.2,4057.2
10,23.0,3.0,18.0,1.0,0,1,Mumbai,Neueon Towers / Sujana Towers Ltd.,483,9.2,4443.600000000000
5,23.0,3.0,15.0,7.0,0,1,Mumbai,Torrent Power Ltd.,483,9.2,4443.600000000000
5,19.0,2.0,7.0,1.0,0,1,Mumbai,Reliance Power,483,9.2,4443.600000000000
10,19.0,2.0,11.0,1.0,0,1,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),462,9.2,4250.4
12,23.0,0.0,15.0,1.0,0,1,Mumbai,Torrent Power Ltd.,462,9.2,4250.4
22,23.0,2.0,5.0,1.0,0,1,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,435,9.2,4002.0000000000000
6,22.0,3.0,10.0,1.0,0,1,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",437,9.2,4020.4000000000000
5,18.0,0.0,20.0,1.0,0,1,Mumbai,CESC,488,9.2,4489.600000000000
20,23.0,2.0,16.0,1.0,0,1,Mumbai,CESC,488,9.2,4489.600000000000
6,23.0,0.0,12.0,1.0,0,1,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),321,9.2,2953.2
17,23.0,1.0,17.0,1.0,0,1,Mumbai,KEC International,618,9.2,5685.600000000000
17,22.0,0.0,15.0,1.0,0,1,Mumbai,L&T Transmission & Distribution,618,9.2,5685.600000000000
8,20.0,0.0,22.0,7.0,0,1,Mumbai,Jyoti Structure,614,9.2,5648.800000000000
5,23.0,0.0,11.0,1.0,0,1,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,481,9.2,4425.2
23,22.0,2.0,16.0,1.0,0,1,Mumbai,Neueon Towers / Sujana Towers Ltd.,621,9.2,5713.2
7,23.0,3.0,4.0,1.0,0,1,Mumbai,Reliance Energy,571,9.2,5253.2
7,22.0,2.0,10.0,1.0,0,1,Mumbai,L&T Transmission & Distribution,571,9.2,5253.2
8,20.0,3.0,19.0,1.0,0,1,Mumbai,SJVN Ltd.,571,9.2,5253.2
5,19.0,0.0,11.0,1.0,0,1,Mumbai,Reliance Energy,442,9.2,4066.4000000000000
20,23.0,0.0,22.0,1.0,0,1,Mumbai,Indowind Energy,689,9.2,6338.800000000000
5,21.0,2.0,16.0,1.0,0,1,Mumbai,Power Grid Corp,453,9.2,4167.600000000000
10,21.0,0.0,12.0,1.0,0,1,Mumbai,NTPC Pvt. Ltd.,453,9.2,4167.600000000000
13,22.0,3.0,21.0,1.0,0,1,Mumbai,Kalpataru Power,764,9.2,7028.800000000000
14,23.0,3.0,21.0,1.0,0,1,Mumbai,NLC India,764,9.2,7028.800000000000
16,23.0,2.0,12.0,1.0,0,1,Mumbai,Indowind Energy,415,9.2,3818.0000000000000
9,17.0,1.0,8.0,1.0,0,1,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),415,9.2,3818.0000000000000
16,23.0,1.0,14.0,1.0,0,1,Mumbai,NLC India,427,9.2,3928.4000000000000
12,23.0,0.0,9.0,1.0,0,1,Mumbai,NTPC Pvt. Ltd.,427,9.2,3928.4000000000000
5,19.0,0.0,22.0,1.0,0,1,Mumbai,Tata Power Company Ltd.,427,9.2,3928.4000000000000
21,23.0,3.0,10.0,12.0,0,1,Mumbai,Kalpataru Power,631,9.2,5805.2
12,23.0,3.0,13.0,1.0,0,1,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,641,9.2,5897.2
15,22.0,2.0,18.0,1.0,0,1,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,557,9.2,5124.4
21,23.0,3.0,8.0,1.0,0,1,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",556,9.2,5115.2
18,22.0,2.0,16.0,1.0,0,1,Mumbai,Reliance Energy,556,9.2,5115.2
